1980,The First Deadly Sin
1980,First Family,15198912
1980,"Fist of Fear, Touch of Death"
1980,Flag of Iron
1980,Flame Top
1980,Flash Gordon,27107960
1980,The Fog,29550869
1980,Foolin' Around
1980,The Formula,8894289
1980,"Foster Daddy, Tora!"
1980,Foxes,7470348
1980,The Free Voice of Labor
1980,Friday the 13th,65002019
1980,From Mao to Mozart: Isaac Stern in China
1980,From the Life of the Marionettes
1980,Frutilla
1980,The Gadfly
1980,Galaxina
1980,The Gamekeeper
1980,Gamera: Super Monster
1980,Ganbare!! Tabuchi-kun!!
1980,Ganga Addara
1980,Garlic Is as Good as Ten Mothers
1980,Gates of Heaven
1980,"Gde ty, lyubov'?"
1980,Gehrayee
1980,Gemini
1980,George and Mildred
1980,"Germany, Pale Mother"
1980,Gilda Live,2261507
1980,Girl Mistress
1980,Girl with the Golden Panties
1980,A Girl's Tears
1980,Gloria,4197729
1980,God's Angry Man
1980,The Gods Must Be Crazy,30031783
1980,The Gong Show Movie,6621520
1980,Good Riddance
1980,Gorp
1980,The Great Rock 'n' Roll Swindle
1980,Great White
1980,Guyana Tragedy: The Story of Jim Jones
1980,Haine
1980,Halaal Ki Kamai
1980,Hangar 18
1980,Hank Williams: The Show He Never Gave
1980,The Happy Hooker Goes Hollywood
1980,Hardly Working
1980,Harlequin
1980,Hawk the Slayer
1980,He Knows You're Alone,4875436
1980,Head On,435395
1980,Health
1980,The Hearse
1980,Heart Beat,954046
1980,Heaven's Gate,3484331
1980,The Heiresses
1980,Hell of the Living Dead
1980,Herbie Goes Bananas,1000000
1980,Hero at Large,15934737
1980,Heroes Shed No Tears
1980,Hey Babe!
1980,The Hidden Hero
1980,Los Hijos de López
1980,Hirak Rajar Deshe
1980,The Hockey Sweater
1980,The Hollywood Knights,10000000
1980,Home Movies,89134
1980,L'Homme à tout faire
1980,Honeysuckle Rose,17815212
1980,Hopscotch
1980,The Horse of Pride
1980,The Hostage Tower
1980,The Hounds of Notre Dame
1980,Housata
1980,The House on the Edge of the Park
1980,How to Beat the High Co$t of Living
1980,Hum Paanch
1980,Humanoids from the Deep
1980,The Hunter,176669
1980,Hussy
1980,The Hustler of Muscle Beach
1980,I'm Photogenic
1980,The Idolmaker,2625716
1980,In God We Tru$t
1980,Inferno
1980,El Infierno tan temido
1980,Insaaf Ka Tarazu
1980,Insatiable
1980,Inside Moves
1980,Inspector Blunder
1980,Intruder
1980,The Island,35818913
1980,It's My Turn
1980,It's the Same World
1980,Jaisi Karni Waisi Bharnii
1980,Jane Austen in Manhattan
1980,Jathara
1980,The Jayne Mansfield Story
1980,Jazbaat
1980,The Jazz Singer,27118000
1980,Je vous aime
1980,Johnny
1980,Judaai
1980,Just Tell Me What You Want,2086905
1980,Ka Kee
1980,Kagemusha,4000000
1980,Kala Bazaar
1980,Kali Ghata
1980,Kallukkul Eeram
1980,Karl Hess: Toward Liberty
1980,Karz
1980,Kasturi
1980,Khanjar
1980,Khubsoorat
1980,Khwab
1980,The Kidnapping of the President
1980,Kill or Be Killed
1980,Kismet
1980,Klondike Fever
1980,Kottapeta Rowdy
1980,Krakonoš a lyžníci
1980,Kremmen: The Movie
1980,La Cage aux Folles II
1980,Laat de Dokter maar Schuiven
1980,Ladies' Choice
1980,The Last Flight of Noah's Ark,11000000
1980,The Last Hunter
1980,The Last Married Couple in America
1980,The Last Metro,3007436
1980,The Last Witness
1980,Lava
1980,Le Guignolo
1980,A Leap in the Dark
1980,The Legend of Alfred Packer
1980,Legend of the Fox
1980,Legend of Tianyun Mountain
1980,Leo and Loree,517988
1980,The Life and Times of Rosie the Riveter
1980,Lightning Over Water
1980,Little Darlings,34326249
1980,The Little Dragons
1980,Little Lord Fauntleroy
1980,Locos por la música
1980,The Long Good Friday
1980,The Long Riders,15795189
1980,Look Back in Anger
1980,Loose Shoes
1980,Lootmaar
1980,Lorry
1980,Lost Homeland
1980,Loulou
1980,Loving Couples,2806659
1980,Luang ta
1980,Luther Metke at 94
1980,Maang Bharo Sajana
1980,Man Pasand
1980,The Man with Bogart's Face
1980,Manganinnie
1980,Manhã Submersa
1980,Maniac
1980,Manifestations of Shiva
1980,Manila by Night
1980,Manjil Virinja Pookkal
1980,Manninte Maril
1980,Marigolds in August
1980,Marmalade Revolution
1980,Más allá de la aventura
1980,The Master
1980,Mayadari Krishnudu
1980,McVicar
1980,Melvin and Howard,4309490
1980,Mera Lahoo
1980,A Mess in the House
1980,Middle Kingdom's Mark of Blood
1980,Midnight Madness,2900000
1980,Los Miedos
1980,Milka – A Film About Taboos
1980,The Mirror Crack'd,11000000
1980,Mis días con Verónica
1980,The Missing Link,6127
1980,Mon oncle d'Amérique
1980,Mondo Cannibale
1980,The Monster Club
1980,Moon in Taurus
1980,Morcha
1980,Mosagadu
1980,Motel Hell,6342668
1980,Mother's Day
1980,The Mountain Men
1980,Murattu Kaalai
1980,My Bodyguard,22482952
1980,My Mother is Arb
1980,"N!ai, the Story of a !Kung Woman"
1980,Nakili Manishi
1980,Natchathiram
1980,Navajeros
1980,Nenjathai Killathe
1980,The Nest
1980,Neumi
1980,Never Never Land
1980,New Year's Evil
1980,Next Stop Paradise
1980,El Nido
1980,A Night at the Adonis
1980,Night of the Demon
1980,Night of the Juggler
1980,Nightkill
1980,Nightmare City
1980,Nijinsky,1047454
1980,The Ninth Configuration
1980,Nizhalgal
1980,No Nukes
1980,North Sea Hijack
1980,"Novia, Esposa y Amante"
1980,The Nude Bomb,14662035
1980,Nutcase
1980,The Octagon,18971000
1980,Oh! Heavenly Dog,6216067
1980,"Oh, God! Book II",14504277
1980,OHMS
1980,On a volé la cuisse de Jupiter
1980,On Fertile Lands
1980,On the Nickel
1980,One-Trick Pony,843215
1980,Operación Comando
1980,Oppol
1980,The Orchestra Conductor
1980,Ordinary People,54766923
1980,Oru Thalai Ragam
1980,Out of the Blue,1477
1980,Paap Ka Ant
1980,Paap Ko Jalaa Kar Raakh Kar Doonga
1980,Painful Maturity
1980,Palm Beach
1980,Patita
1980,Paul Jacobs and the Nuclear Gang
1980,"Pepi, Luci, Bom"
1980,Permanent Vacation
1980,Petria's Wreath
1980,Phir Wohi Raat
1980,Phobia,59167
1980,The Pilot
1980,La Playa del amor
1980,Polladhavan
1980,Popeye,49823037
1980,Porklips Now
1980,Portrait of the Artist as a Young Bunny
1980,A Praga
1980,Pray TV
1980,Prázdniny pro psa
1980,Der Preis fürs Überleben
1980,Prema Tarangalu
1980,Private Benjamin,69847348
1980,The Private Eyes
1980,Prom Night,43869350
1980,The Promise of Love
1980,The Psychotronic Man
1980,Public Telephone
1980,The Pumaman
1980,Punnami Naagu
1980,Put on Ice
1980,Pyaar Karke Dekho
1980,Pyaar Mohabbat
1980,Pyaara Dushman
1980,Queridas amigas
1980,Qurbani
1980,Raging Bull,49034
1980,Raise the Titanic
1980,Ram Balram
1980,Ram Robert Rahim
1980,The Raven's Dance
1980,Red Rose
1980,Resurrection,3910019
1980,The Return of the King
1980,Return of the Secaucus 7
1980,Return to the 36th Chamber
1980,The Return,7749851
1980,Reunion,8030
1980,Rhubarb Rhubarb
1980,Richard's Things
1980,Ritmo a todo color
1980,Roadie,7825
1980,Rockshow
1980,Le Roi et l'oiseau
1980,Romance on Lushan Mountain
1980,Rosa de lejos
1980,Rough Cut,16656125
1980,The Royal Game
1980,Rude Boy
1980,Running Scared,6855137
1980,Saboot
1980,Sacred Ground
1980,Sadaa Suhagan
1980,Sakthi
1980,Sällskapsresan
1980,Saranam Ayyappa
1980,Saturn 3,9000000
1980,Schiele in Prison
1980,Schizoid
1980,Scout's Honor
1980,The Sea Wolves
1980,The Secret of Nikola Tesla
1980,See You in the Next War
1980,Seems Like Old Times,43995918
1980,Serial,9870727
1980,The Sex and Violence Family Hour
1980,Sex Boat
1980,Sexo vs. sexo
1980,Shaan
1980,Shiki Natsuko
1980,The Shining,44017374
1980,Shogun Assassin
1980,Si salvi chi vuole
1980,Silent Scream
1980,Silver Dream Racer
1980,Simon,4055
1980,Sir Henry at Rawlinson End
1980,Sitara
1980,Sitting Ducks
1980,Sivappu Malli
1980,A Small Circle of Friends,766760
1980,Smokey and the Bandit II,66132626
1980,Snow Kid
1980,A Snow White Christmas
1980,Solo Sunny
1980,Somewhere in Time,9709597
1980,Son of Man
1980,Soup or Sonic
1980,Sparsh
1980,Speak White
1980,Special Treatment,8856
1980,Spetters
1980,The Spooky Bunch
1980,Star Wars Episode V: The Empire Strikes Back
1980,Stardust Memories,10389003
1980,A Step Away
1980,Stir
1980,Stir Crazy,101300000
1980,The Stunt Man,7063886
1980,Stunt Rock
1980,Subhodayam
1980,Sujatha
1980,The Sun Moon Legend
1980,Sunday Lovers,621931
1980,Super Fuzz
1980,Superman II,108185706
1980,Supermarket Pink
1980,The Supernaturals
1980,Sweet William
1980,The Sword
1980,Taxi Chor
1980,Teddy Bear
1980,Teeny-Tiny and the Witch-Woman
1980,Tell Me a Riddle
1980,Temptation Island
1980,La terrazza
1980,Terror Train
1980,Tess,20093330
1980,Thakara
1980,That Sinking Feeling
1980,"That's Me, Too"
1980,Thathayya Premaleelalu
1980,The House of Bernarda Alba
1980,The Naxalites
1980,The Scarlett O'Hara War
1980,The Youth of Peter the Great
1980,There Goes the Bride
1980,Theru Vilakku
1980,Thodisi Bewafaii
1980,Tholi Kodi Koosindi
1980,"Those Lips, Those Eyes",804713
1980,Three Monks
1980,Times Square
1980,To All a Good Night
1980,To Love the Damned
1980,Tom Horn
1980,Tonda Couple
1980,Tony: Another Double Game
1980,Tora's Tropical Fever
1980,Touched by Love
1980,Toward the Terra
1980,Toxic Zombies
1980,Tribute,9000000
1980,The Truck
1980,Tusk
1980,Twelve Months
1980,Ullasa Paravaigal
1980,The Umbrella Coup
1980,Unarthupattu
1980,Unbeaten 28
1980,Unees-Bees
1980,Unfinished Business
1980,Union City
1980,The Unseen
1980,Urban Cowboy,46918287
1980,Used Cars,11715321
1980,Up the Academy
1980,Vandichakkaram
1980,Varumayin Niram Sivappu
1980,The Victim
1980,Vilkkanundu Swapnangal
1980,Virus,14036005
1980,Una Viuda descocada
1980,Le Voyage en douce
1980,Vrijdag
1980,"Waiter, Scarper!"
1980,We're Going to Eat You
1980,A Week's Vacation
1980,Werner Herzog Eats His Shoe
1980,When Every Day Was the Fourth of July
1980,When Time Ran Out,3763988
1980,Where the Buffalo Roam,6659377
1980,White Hair Devil Lady
1980,Who's That Singing Over There
1980,Wholly Moses!,14155617
1980,Why Would I Lie?,1175855
1980,The Wildcats of St Trinian's
1980,Willie & Phil,4400000
1980,Windows,2128395
1980,Windwalker
1980,Witches' Brew
1980,Without Warning
1980,The Woman Cop
1980,Wrong Side of the Road
1980,Xanadu,22762571
1980,Yagam
1980,The Yellow Star – The Persecution of the Jews in Europe 1933-45
1980,The Yolk's on You
1980,The Young Master
1980,Yūgure made
1980,Yuvatharam Kadilindi
1980,Za trnkovým keřem
1980,Zhizn i priklyucheniya chetyrekh druzei 1/2
1980,Zigeunerweisen
1980,Zombie Holocaust
1980,Zoom In: Rape Apartments
1981,36 Chowringhee Lane
1981,47 Natkal
1981,47 Rojulu
1981,681 AD: The Glory of Khan
1981,A Friend Is a Treasure
1981,Aakali Rajyam
1981,Aakhri Mujra
1981,Aakkramanam
1981,Aalemane
1981,Aas Paas
1981,Absence of Malice,40716963
1981,Absurd
1981,La abuela
1981,Adaptatziya
1981,Adavaalu Meeku Joharulu
1981,Against Wind and Tide: A Cuban Odyssey
1981,Agni Pareeksha
1981,Agni Yudham
1981,Agnisaram
1981,Agony
1981,Ahimsa
1981,Ahista Ahista
1981,Alaigal Oivathillai
1981,Alison's Birthday
1981,All Night Long,4454295
1981,...All the Marbles,6468195
1981,The Amateur,6892098
1981,America Screams
1981,American Pop
1981,An American Werewolf in London,30565292
1981,Americas in Transition
1981,Ammakkorumma
1981,Amy
1981,Angels of Iron
1981,Anima – Symphonie phantastique
1981,The Animals Film
1981,Antha Ezhu Naatkal
1981,Arikkari Ammu
1981,Arthur,33035397
1981,Arunata pera
1981,Aszparuh
1981,The Aviator's Wife
1981,Back Roads,11809387
1981,Barsaat Ki Ek Raat
1981,Baseraa
1981,Be-Shaque
1981,Beau-père
1981,Best of Times
1981,Betrayal
1981,The Beyond,123843
1981,Beyroutou el lika
1981,Bhagyavantha
1981,"Bianco, rosso e Verdone"
1981,The Big Stuffed Dog
1981,Bitter Harvest
1981,The Black Cat
1981,Blind Chance
1981,Blood Beach
1981,Blood Wedding
1981,Bloody Birthday
1981,Bloody Moon
1981,Blow Out,12000000
1981,The Boat Is Full,1718
1981,Body and Soul
1981,Body Heat,24058838
1981,The Boogens
1981,Das Boot,10915250
1981,The Brave Archer 3
1981,Break In The Sun
1981,Bret Maverick: The Lazy Ace
1981,Broken English,956919
1981,Brooklyn Bridge
1981,Buddy Buddy,7258543
1981,Bürgschaft für ein Jahr
1981,Burial Ground: The Nights of Terror
1981,Buriki no kunsho
1981,Burned at the Stake
1981,Burning an Illusion
1981,Burning Rubber
1981,The Burning
1981,Bushido Blade
1981,Bustin' Loose,31261269
1981,Cannibal Ferox
1981,Cannibal Terror
1981,The Cannonball Run,72179579
1981,Carbon Copy,9566593
1981,Carnival Magic
1981,Cattle Annie and Little Britches,534816
1981,Caveman,15965924
1981,Centurians of Rome
1981,Cerromaior
1981,Chakra
1981,Chamaram
1981,Chanel Solitaire
1981,Chariots of Fire,58972904
1981,Charlie Chan and the Curse of the Dragon Queen
1981,Charlotte
1981,Chashme Buddoor
1981,Chattaniki Kallu Levu
1981,Cheaper to Keep Her
1981,La Chèvre
1981,The Chinese Stuntman
1981,A Choice of Two
1981,The Chosen
1981,Christiane F. – We Children from Bahnhof Zoo
1981,Christmas Mountain
1981,Chu Chu and the Philly Flash
1981,Clash of the Titans,163214888
1981,The Clones of Bruce Lee
1981,Close Harmony
1981,Comin' at Ya!,12000000
1981,Condorman
1981,Le confort et l'indifférence
1981,La Conquista del paraíso
1981,Continental Divide,15578237
1981,Cornetti alla crema
1981,Cosa de locos
1981,Coup de Torchon
1981,El crack
1981,Cradle Song
1981,Los Crápulas
1981,Crazy Fruit
1981,Cutter's Way,1729274
1981,Dance Craze
1981,Dard
1981,Day of the Idiots
1981,Daydream
1981,De la misteriosa Buenos Aires
1981,Dead & Buried
1981,Deadly Blessing,8279042
1981,Death Hunt
1981,Death of a Centerfold: The Dorothy Stratten Story
1981,Death of a Prophet
1981,The Decline of Western Civilization
1981,A Deer of Nine Colors
1981,"Deprisa, Deprisa"
1981,The Devil and Max Devlin,16000000
1981,The Devil at Your Heels
1981,Dhanwan
1981,Dhuaan
1981,Diva,110014
1981,Do You Remember Dolly Bell?
1981,Docteur Jekyll et les femmes
1981,Dog in Boots
1981,Don't Go Near the Park
1981,Doraemon: The Record of Nobita: Spaceblazer
1981,Dragonslayer,14110013
1981,Dreadnaught
1981,Dream On!
1981,Dreszcze
1981,The Duel of the Century
1981,Dusha
1981,Earthbound
1981,Eaux profondes
1981,Eight Minutes to Midnight: A Portrait of Dr. Helen Caldicott
1981,Eijanaika
1981,Ek Duuje Ke Liye
1981,Ek Hi Bhool
1981,El Salvador: Another Vietnam
1981,Elephant Parts
1981,Elippathayam
1981,Emmanuelle in Soho
1981,Emperor and His Brother
1981,Enchanted Journey
1981,Endless Love,31184024
1981,Enrai
1981,Enter the Ninja
1981,The Entity,13277558
1981,Escape from New York,25244626
1981,Escape to Victory
1981,Strange Affair
1981,Un étrange voyage
1981,The Evil Dead,2400000
1981,Evilspeak
1981,Excalibur,34967437
1981,An Eye for an Eye
1981,Eye of the Needle,17583634
1981,Eyes of a Stranger,1118634
1981,Eyewitness,6400000
1981,Faces of Death II
1981,Faktas
1981,The Fall of Italy
1981,The Fan,18626419
1981,Fantasma d'amore
1981,Father and Son,39291
1981,Fehérlófia
1981,Fever
1981,Fiffty Fiffty
1981,Final Exam
1981,"Find a Way, Comrade"
1981,Fire on the Mountain
1981,First Monday in October,12480249
1981,For Your Eyes Only,54812802
1981,For Your Height Only
1981,Force: Five
1981,"Fort Apache, The Bronx",29200000
1981,Four Friends
1981,The Four Seasons,50427646
1981,The Fox and the Hound,23556988
1981,Fracchia la belva umana
1981,Francisca
1981,Frankenstein Island
1981,Freak Orlando
1981,The French Lieutenant's Woman,26890068
1981,Friday the 13th Part 2,21722776
1981,Front Line
1981,Fruits of Passion
1981,Full Moon High
1981,The Funhouse,7886857
1981,Die Fälschung
1981,Galaxy of Terror
1981,Gallipoli,5732587
1981,Game of Death II
1981,Gamín
1981,Gangster Wars
1981,Garde à vue
1981,Garjanai
1981,Gas,2869425
1981,The Gate of Youth
1981,Geetha
1981,Gekkenbriefje
1981,Ghost Story,23371905
1981,Ghostkeeper
1981,Ghungroo Ki Awaaz
1981,The Girl with the Red Hair
1981,Going Ape!,5504218
1981,Goodbye Pork Pie
1981,Göta kanal eller Vem drog ur proppen?
1981,Graduation Day
1981,Gran valor en la facultad de medicina
1981,Le Grand Paysage d'Alexis Droeven
1981,Grateful Dead: Dead Ahead
1981,The Great Muppet Caper,31206251
1981,Great White Death
1981,Gregory's Girl
1981,Grendel Grendel Grendel
1981,Den grønne heisen
1981,Gunmen's Blues
1981,The Guy with the Secret Kung Fu
1981,Halloween II,33392973
1981,The Hand,2447576
1981,Happy Birthday to Me
1981,Hard Country,534653
1981,The Harlem Globetrotters on Gilligan's Island
1981,Harry's War
1981,Hashire Melos!
1981,Heartaches
1981,Heartbeeps,2154696
1981,Heartworn Highways
1981,Heavy Metal,546545
1981,Hell Night
1981,High Risk
1981,High Voltage
1981,High-Ballin'
1981,"History of the World, Part I",31672907
1981,Hit Back
1981,The Hit,876775
1981,El Hombre del subsuelo
1981,Home Sweet Home
1981,Les hommes préfèrent les grosses
1981,Honky Tonk Freeway,2004742
1981,Hoodwink
1981,Hôtel des Amériques
1981,The Hound of the Baskervilles
1981,The House by the Cemetery
1981,The House of Mirth,3043284
1981,How Sleep the Brave
1981,The Howling,17985893
1981,Huie's Sermon
1981,Hum Se Badkar Kaun
1981,I Love You
1981,"Ico, el caballito valiente"
1981,Image of the Beast
1981,Imagine the Sound
1981,The Imp
1981,Improper Channels
1981,The Incredible Shrinking Woman,20259961
1981,The Incubus
1981,Inseminoid
1981,The Inventor
1981,Invited People
1981,Jaka Sembung
1981,Jeene Ki Arzoo
1981,Jeppe på bjerget
1981,Journey for Survival
1981,Just Another Missing Kid
1981,Just Before Dawn
1981,Kaalia
1981,Kadal Meengal
1981,Kagero-za
1981,Kalankini Kankabati
1981,Kaliyugaya
1981,Kallan Pavithran
1981,Kalyug,1435
1981,Kamakalawa
1981,Kassettenliebe
1981,Kathayariyathe
1981,Katilon Ke Kaatil
1981,Kettévált mennyezet
1981,Kill and Kill Again
1981,The Killing of Angel Street
1981,King of the Mountain,1791147
1981,Kings and Desperate Men
1981,Kisapmata
1981,Knightriders
1981,"Köszönöm, megvagyunk"
1981,Kranti
1981,Krodhi
1981,Kudrat
1981,Kudumbam Oru Kadambam
1981,Kyofu Densetsu: Kaiki! Furankenshutain
1981,Zombie Lake
1981,"Ladies and Gentlemen, The Fabulous Stains",25728
1981,Lady Chatterley's Lover
1981,The Lady of the Camellias
1981,Lao Mountain Taoist
1981,The Last Chase
1981,Lawaaris
1981,"Learn How to Read and Write, Son"
1981,The Legend of the Lone Ranger,12617845
1981,Lenin in Paris
1981,Leopold the Cat
1981,Light Years Away
1981,Lili Marleen
1981,Limuzīns Jāņu nakts krāsā
1981,Lion of the Desert
1981,Lion Vs. Lion
1981,The Little Fox
1981,Live Exposure
1981,The Loch Ness Horror
1981,Lola,103951
1981,Longe é a cidade
1981,Longing for My Native Country
1981,Looker
1981,Looks and Smiles
1981,Looks and Smiles
1981,The Looney Looney Looney Bugs Bunny Movie
1981,Loophole
1981,Love Story
1981,Lovely But Deadly
1981,A Lover For Two
1981,Lovespell
1981,Lunch Wagon
1981,Mad Max 2
1981,Madame X
1981,Madman
1981,Main Aur Mera Haathi
1981,Malevil
1981,Man of Iron,492035
1981,The Man Who Saw Tomorrow
1981,Mandala
1981,Der Mann im Pyjama
1981,Maravillas
1981,Il Marchese del Grillo
1981,"Maria, Mirabela"
1981,Marianne and Juliane
1981,The Melody Haunts My Memory
1981,Memoirs of a Survivor
1981,Mephisto
1981,Merry-Go-Round
1981,Mientras me dure la vida
1981,Il minestrone
1981,The Miracle of Kathy Miller
1981,Mire qué lindo es mi país
1981,The Mystery of Oberwald
1981,Modern Problems,26154211
1981,Modern Romance,2863642
1981,Momentos
1981,Mommie Dearest,19032261
1981,The Monster's Christmas
1981,Montenegro
1981,Mouna Geethangal
1981,Mr. Patman
1981,Ms. 45
1981,Mudda Mandaram
1981,Muddy River
1981,Mulher Objeto
1981,Murder in Texas
1981,Muzhiki!
1981,My Bloody Valentine,5672031
1981,My Dinner with Andre,5073
1981,My Young Auntie
1981,The Mysterious Castle in the Carpathians
1981,The Mystery of the Third Planet
1981,Mystics in Bali
1981,Nandu
1981,Naram Garam
1981,Naseeb
1981,National Heritage
1981,Natsu e no Tobira
1981,Neberte nám princeznú
1981,Der Neger Erwin
1981,Neige
1981,Neighbors,29916207
1981,The Nesting
1981,Nice Dreams
1981,Night Riders
1981,Night School,1169875
1981,The Night the Lights Went Out in Georgia,14923752
1981,Nighthawks,14905359
1981,Nightmare
1981,Willful Murder
1981,No Place to Hide,135004
1981,Nobody's Perfekt
1981,Not a Love Story
1981,Nyayam Kavali
1981,Oasis of the Zombies
1981,Office Lady Rope Slave
1981,Ogo Bodhu Shundori
1981,"The Oil, the Baby and the Transylvanians"
1981,The Olsen Gang Long Gone
1981,Omen III: The Final Conflict
1981,On Golden Pond,119285432
1981,On the Right Track
1981,Only When I Laugh,25524778
1981,Ooriki Ichina Maata
1981,Oothikachiya Ponnu
1981,Opera ve vinici
1981,Orderly or Disorderly
1981,Oridathoru Phayalvaan
1981,Orkestar bez ime
1981,Outland,17374595
1981,Palangal
1981,Panikos sta scholeia
1981,Panneer Pushpangal
1981,O Pão e o Vinho
1981,Los Pasajeros del jardín
1981,Passion of Love
1981,Paternity,18838812
1981,Les Paumées du Petit Matin
1981,Pennies from Heaven,9171289
1981,Per Aspera Ad Astra
1981,Peter and Paul
